"business_id","avg_review_stars","review_count","fries","chips","onion rings","nachos","wings","burger","monzarella stick","quesadillas","cheese","sandwitch","pizza","taco","popcorn","bacon","slider","fried","shrimp","salads","dip","nugget","oysters","peanut","chicken","beer","wine","cocktail","spirit","rum","whiskey","vodka","tequila","gin","daiquiri","manhattan","mojito","margarita","martini","waiter","waitress","park","wifi","restroom","price","music","band","light"
"7odNqxZDSR6ZVgxjp2r39A",3.60606060606061,66,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"Ltf3TUXESd0V9emwx8NXWA",4.24561403508772,57,0,0,0,1,0,1,0,-1,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"AETFbBXiVIWQwlmDu-Sflw",4.40350877192982,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"MwjZPmEoWlHy1rp7qrmBsw",4.07407407407407,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"XxmziAeRqMKwsDjyyjVgeg",3.68627450980392,102,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"hODnmsq1kK6eA0VLbFQOVw",2.93650793650794,63,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZwuHsufvw1x5rd2c-qyw2w",4.11538461538461,208,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,-1,0,1,1,1,0,0,-1,0,1,0,0,0,0
"lpxj6LFir23Ds6swW8a6fg",3.18243243243243,148,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,-1,1,1,-1,0,-1,0,0,0,0
"uS5BHjGpMDQMTzLfuMVmHw",3.88709677419355,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,1,-1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"QxRKQ_Lzu4lMOejwVgcdAg",3.6063829787234,94,0,-1,-1,0,0,0,0,-1,1,0,0,-1,0,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X2lgI8CuVEsH5UDs14rMhw",3.64,50,-1,-1,0,0,1,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"YAci8e4YFgaVYyI1mDpp7Q",3.02325581395349,43,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
"QlSpPzc4Oy05ic-PsoYH4g",4.55660377358491,106,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ZMvs7F5pGh-A4X2j9_W6kQ",3.53333333333333,45,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,-1,0,0,1,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0
"dFO-m5EkCYXr3kztC1d1aA",2.8955223880597,67,0,-1,0,1,0,0,0,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0
"5miOOTlAtDJQtTwuQXgYxw",3.04964539007092,141,-1,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,-1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,0,0,0,0
"vXhlnFw9k5ch1GVFOlddgQ",3.73913043478261,69,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"geytMDcETB3AwhATBbq6gQ",3.48387096774194,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"bfZiZgeIB9txFq4Zgl1yRA",2.8974358974359,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"xJTu-eNbVET4evm-eBVDzA",3.77647058823529,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Q4WmBfRD6rcTSXVZqjKC5Q",4.6566265060241,166,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"OUPM19-K-Go6zkobdKCa0A",4.63461538461539,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"buzXlOCvxtohdMD8g3EWsw",2.5625,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"nZDIrGshkfLZf6ImQtAasQ",3.35,60,1,0,0,0,0,1,0,0,1,0,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"xzR3J-4vpt6K4ZHr8nQLCA",3.69387755102041,49,1,0,0,0,1,-1,0,0,1,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WXd7r6Yvjxhyo1L6R3lQMA",3.22549019607843,102,1,0,0,0,1,1,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"HjCCyjPiqg_cRMdwEzODUQ",3.48648648648649,37,1,0,0,0,0,0,0,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"afdthOntL8hfhomIFX-NWg",3.03846153846154,78,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b6DAp8hLHpSHMi2fGOB7Lw",3.98863636363636,88,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
"NQ7d9DIzP4Uip8yP9hgwPA",2.32584269662921,89,0,0,-1,1,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"d0aLkD3VQ3sijckod-oSDg",2.54117647058824,85,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0
"rgohunOzrrrgdZcxkQzCgQ",4.32558139534884,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,0,0,0,0,0,0,0
"mJAqx7wK33gFt4MjN_1aDg",4.63414634146341,41,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"qryLVEytUXVcNX8A6JLzsA",3.57142857142857,35,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"jWlErd3TOkO4C0MgP8eDvw",3.32203389830508,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"ndzT1maiVwpz-7VFFzAb5Q",4.34782608695652,138,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
"uBroDHaLcXSE24c8EhPvmw",4.19791666666667,96,-1,1,0,0,0,0,0,0,1,0,0,1,0,-1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
"QNn3lvwCBwNcQFPbjAtgdQ",2.71794871794872,39,0,0,0,0,1,-1,0,0,-1,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,-1,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"u0F9WJbECpg5fEesAx94xA",4.60240963855422,83,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"9ZdDRjkgD8OZGBDFgtZong",2.84848484848485,33,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0
"T8-13dD8mV2qUI53wsUL6g",3.5,40,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"sz6_gKcHjtcpWKIZLXV85w",3.90196078431373,204,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VT8vUd-2s5IdvSNwhNHkpg",4.71875,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"HcEJ2YiSLX_mT3RE0hvKWQ",2.63888888888889,36,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I4q_mNQTKVX_EKbVAh8pdQ",2.96666666666667,30,-1,0,0,0,0,-1,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"0EcCWB9_VxTOoAh_1Wr_RQ",3.1219512195122,82,1,1,0,0,1,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"lNVg4jtfTEIAtOkA_0aEPQ",4.06569343065693,137,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"eog-ECRuj1O1II13t--36A",2.74468085106383,94,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"QXR-YnHgV0qDyuUTckYeGw",3.61363636363636,44,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
"ju3wDAy8lWNAgS6rgsHmNA",3.68085106382979,47,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"0IfrcGbFzQvn9w8bl9GKDg",4.32432432432432,37,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UkylJaNbvMENvL61dgwdLg",2.98,50,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
"5HjmnWOtBYAYW-jjdZ3aKA",3.11827956989247,93,0,0,0,1,-1,1,0,0,-1,0,0,0,0,1,0,1,0,1,1,0,0,0,-1,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
"3eexaenBq8HvkTiYjVl3Pg",3.74725274725275,91,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
"iGpQdPxvOI7eWeSTYMnNeA",4.225,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X4CRPHvv-33kjxVJISZpUg",2.65178571428571,112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
"QI0PGXbGkIdInOOBeq6ieQ",3.02777777777778,36,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"b2ZukyGCS7xDlv0ZAlXdYg",4.17142857142857,35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
"hbipF-PtqC2RI70Aqx4mlA",4.43137254901961,51,1,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"zxSfGIhK3hH3vVz_pS5eaA",3.075,120,-1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,1,0,0,0,0,0,0
"v0KawuAO7clhXCDKobFs0g",3.28787878787879,66,0,1,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"EXF-imcOSptiuzlirPjljA",4.38356164383562,73,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"FJoXrkLaLh76MgHXKdJJFw",4.02898550724638,69,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0
"zXJilaBN28oUdX7Owf0fRA",3.02777777777778,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"z52UIMVsYhfttfOP2H9VYg",3.75,68,0,1,0,0,0,1,0,0,-1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3dyO9LrC9x-qJ2ZpbL9FZA",4.32,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"vie0RmEbY8qqLjTgt0Uweg",4.41935483870968,62,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1LUaZFVMEjodl1tbAGF3sQ",4.3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mnI_n7A8sxgOSmtgI3wzQQ",4.59259259259259,81,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gFAM3DwY0snYGujBmR-xHQ",3.03333333333333,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
"5mMcFcZGdktTF8Qfh1u02A",3.04255319148936,47,0,0,0,0,0,-1,0,0,-1,0,0,-1,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
"lnd23oqCb7v8lt9zd4K8sg",4.69047619047619,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"xwqsbc0rvThKGVEMjPFmVw",2.18421052631579,38,0,1,0,0,1,1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,0,-1,0,0,0,0
"qihqxBCgXOPf2c-QxaFibA",2.75,40,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZNdV9ytExuxPTXSN8i2xhw",4.07971014492754,138,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"SqoscicPMzL5mJC5JNaD0w",3.17948717948718,39,1,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,-1,1,1,1,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ijNQXC2cBhbkf6iB6D8OJw",2.9375,48,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AS-YQevyV8_5ue5u040APw",4.09677419354839,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
