"business_id","avg_review_stars","review_count","fries_count","fries_pos_count","fries_neg_count","chips_count","chips_pos_count","chips_neg_count","onion_rings_count","onion_rings_pos_count","onion_rings_neg_count","nachos_count","nachos_pos_count","nachos_neg_count","wings_count","wings_pos_count","wings_neg_count","burger_count","burger_pos_count","burger_neg_count","monzarella_stick_count","monzarella_stick_pos_count","monzarella_stick_neg_count","quesadillas_count","quesadillas_pos_count","quesadillas_neg_count","cheese_count","cheese_pos_count","cheese_neg_count","sandwitch_count","sandwitch_pos_count","sandwitch_neg_count","pizza_count","pizza_pos_count","pizza_neg_count","taco_count","taco_pos_count","taco_neg_count","popcorn_count","popcorn_pos_count","popcorn_neg_count","bacon_count","bacon_pos_count","bacon_neg_count","slider_count","slider_pos_count","slider_neg_count","fried_count","fried_pos_count","fried_neg_count","shrimp_count","shrimp_pos_count","shrimp_neg_count","salads_count","salads_pos_count","salads_neg_count","dip_count","dip_pos_count","dip_neg_count","nugget_count","nugget_pos_count","nugget_neg_count","oysters_count","oysters_pos_count","oysters_neg_count","sauce_count","sauce_pos_count","sauce_neg_count","peanut_count","peanut_pos_count","peanut_neg_count","chicken_count","chicken_pos_count","chicken_neg_count","beer_count","beer_pos_count","beer_neg_count","wine_count","wine_pos_count","wine_neg_count","cocktail_count","cocktail_pos_count","cocktail_neg_count","spark_count","spark_pos_count","spark_neg_count","spirit_count","spirit_pos_count","spirit_neg_count","rum_count","rum_pos_count","rum_neg_count","whiskey_count","whiskey_pos_count","whiskey_neg_count","vodka_count","vodka_pos_count","vodka_neg_count","tequila_count","tequila_pos_count","tequila_neg_count","brandy_count","brandy_pos_count","brandy_neg_count","gin_count","gin_pos_count","gin_neg_count","negroni_count","negroni_pos_count","negroni_neg_count","daiquiri_count","daiquiri_pos_count","daiquiri_neg_count","manhattan_count","manhattan_pos_count","manhattan_neg_count","mojito_count","mojito_pos_count","mojito_neg_count","margarita_count","margarita_pos_count","margarita_neg_count","martini_count","martini_pos_count","martini_neg_count","music_count","music_pos_count","music_neg_count","band_count","band_pos_count","band_neg_count","waiter_count","waiter_pos_count","waiter_neg_count","waitress_count","waitress_pos_count","waitress_neg_count","park_count","park_pos_count","park_neg_count","wifi_count","wifi_pos_count","wifi_neg_count","restroom_count","restroom_pos_count","restroom_neg_count","manner_count","manner_pos_count","manner_neg_count","price_count","price_pos_count","price_neg_count","reservation_count","reservation_pos_count","reservation_neg_count","seat_count","seat_pos_count","seat_neg_count","booking_count","booking_pos_count","booking_neg_count","employee_count","employee_pos_count","employee_neg_count"
"ajNgLG4Eev8GQYZeMBPpdA",3.45833333333333,48,7,0,1,3,0,1,2,1,1,0,0,0,3,0,0,11,4,0,0,0,0,0,0,0,11,2,1,0,0,0,1,1,1,3,0,0,8,3,1,6,2,2,0,0,0,5,2,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,4,1,0,0,0,7,1,2,9,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,3,1,11,3,0,4,3,0,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,10,3,1,0,0,0,11,4,1,0,0,0,3,0,1
"x7WmDyWVYUy4sPfT69nk5w",3.01449275362319,69,5,0,1,1,0,1,2,0,1,0,0,0,2,0,1,8,1,1,0,0,0,0,0,0,13,4,3,0,0,0,1,0,0,3,0,0,0,0,0,26,3,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,21,7,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,7,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3,0,1,0,0,3,0,0,0,0,0,2,1,0
"6A9paRG2PVEfgGMXBrYdZA",4.12,25,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,6,2,0,0,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,5,1,1,0,0,0,1,0,0
"KK5Hvy2JNjXpdO_zHA_LCA",3.90625,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,3,0,0,6,1,2,0,0,0,0,0,0
"XMtcaa6TcHB_cj5rcbIZHg",2.53846153846154,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LZ_R2OLgZQSQMMzlp8uUOA",4.11485148514851,505,207,52,10,1,1,1,24,4,1,0,0,0,6,4,0,994,283,73,0,0,0,0,0,0,327,99,18,0,0,0,0,0,0,0,0,0,0,0,0,56,12,2,0,0,0,117,38,10,1,0,0,10,2,2,25,14,1,0,0,0,0,0,0,143,55,8,1,0,0,22,6,1,159,70,10,3,0,0,5,3,0,0,0,0,1,1,0,8,0,1,1,1,0,0,0,0,0,0,0,0,0,0,32,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,1,11,5,0,9,0,1,45,18,4,15,2,1,0,0,0,1,0,0,3,1,0,41,11,2,1,0,0,50,9,3,0,0,0,3,1,0
"6Z75MVEou08v513A8DUbpw",3.94059405940594,101,24,8,1,2,0,0,0,0,0,3,0,1,3,0,0,60,22,8,0,0,0,0,0,0,24,8,3,0,0,0,9,4,0,23,3,2,0,0,0,15,5,1,0,0,0,11,5,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,17,4,2,0,0,0,8,3,2,93,24,4,4,1,0,2,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,2,4,1,0,9,1,2,4,1,0,0,0,0,0,0,0,0,0,0,17,9,0,0,0,0,11,0,0,0,0,0,0,0,0
"cMybOpJd352Cb6y9SeVhPw",3.33624454148472,229,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,6,9,0,0,0,2,0,0,0,0,0,1,0,0,8,1,0,0,0,0,4,1,0,0,0,0,4,0,1,1,1,0,0,0,0,1,0,0,29,9,3,0,0,0,34,5,1,8,0,1,97,32,7,19,6,1,1,1,0,1,1,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,4,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,3,0,3,0,0,48,4,3,35,4,5,23,3,2,2,1,0,0,0,0,1,0,0,1,0,0,71,12,4,39,4,1,41,5,3,0,0,0,0,0,0
"7iqdNduBzRE0rJQs2WNCKQ",3.47058823529412,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
"oKYUMYQI7AkjCJdRsKlqtg",3.52272727272727,176,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,5,2,14,3,2,3,1,0,3,0,0,0,0,0,2,0,0,41,7,3,3,1,1,7,2,1,2,0,0,12,3,0,5,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,21,1,2,25,6,3,9,1,1,0,0,0,0,0,0,0,0,0,51,5,4,22,1,1,27,3,3,0,0,0,1,0,1
"sPd3E7lFzd_yooiq-ekxtQ",2.36363636363636,121,0,0,0,39,13,14,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,1,21,0,5,0,0,0,0,0,0,18,0,5,1,0,0,0,0,0,0,0,0,9,1,1,3,1,2,2,0,0,6,1,2,0,0,0,0,0,0,18,2,5,0,0,0,23,1,9,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,35,10,5,0,0,0,6,0,0,3,1,1,15,5,2,22,2,4,2,0,1,0,0,0,2,0,1,3,1,0,28,8,4,0,0,0,8,1,0,0,0,0,3,0,0
"eI1n8YoS2xKCCpkLQp-CYA",3.24120603015075,199,10,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,2,4,0,0,0,13,2,1,0,0,0,0,0,0,0,0,0,0,0,0,43,3,5,20,4,3,3,0,2,0,0,0,1,1,0,8,1,1,10,4,4,1,0,0,28,5,5,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,9,2,2,12,0,5,2,0,0,0,0,0,4,1,1,0,0,0,68,17,6,0,0,0,17,4,2,0,0,0,4,1,0
"_DpnhekFOZDPNBDekWpx4A",2.25,72,8,2,2,4,0,1,2,1,0,0,0,0,44,4,6,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,19,2,4,0,0,0,15,3,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,11,0,3,1,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0,0,6,0,0,0,0,0,1,0,0
"c_-0jkr-MkK2EdlbJaXgyw",4.21428571428571,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,1,0,0,0,4,1,1
"nTj1Yi5TyRErrP8k8H3C3g",3.11475409836066,61,15,4,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,10,1,1,0,0,0,5,1,0,5,1,2,5,3,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,1,1,0,1,0,0,0,14,4,2,5,1,0,0,0,0,0,0,0,1,0,0,9,4,1,5,0,1,12,2,1,0,0,0,1,0,0
"hM48axj9twnf7A6a5f8cjA",3.50505050505051,99,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,8,3,13,1,2,1,0,0,3,2,0,1,0,1,0,0,0,31,8,0,0,0,0,32,6,5,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,10,2,2,7,0,1,5,1,0,3,0,0,0,0,0,1,1,0,0,0,0,30,7,2,9,1,3,27,2,5,0,0,0,5,1,1
"X0siHN0KchBjGKn9QsEAFg",3.80357142857143,56,4,2,1,4,1,0,2,1,1,1,1,0,2,0,1,15,4,1,0,0,0,0,0,0,16,5,3,0,0,0,0,0,0,5,0,0,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,41,8,5,0,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,4,1,0,3,0,0,1,0,0,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,11,1,2,0,0,0,0,0,0
"flCF_Vp9NOpTVeGv673nSg",3,165,25,2,4,9,0,2,6,0,1,13,4,1,8,1,0,44,13,2,0,0,0,0,0,0,58,5,6,0,0,0,8,0,0,8,1,0,0,0,0,6,1,2,0,0,0,14,4,1,6,1,2,6,4,1,9,0,2,0,0,0,0,0,0,20,2,2,1,0,0,29,4,8,137,35,11,3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,12,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,11,3,0,29,5,1,17,7,2,19,5,1,5,1,1,1,0,0,0,0,0,1,1,0,31,8,2,0,0,0,30,7,2,0,0,0,2,0,0
"V_2YX2rW_l5N3UwwifokCQ",3.08333333333333,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,3,0,0,2,0,0,0,0,0,10,1,2,1,0,0,13,1,2,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,5,1,0,9,3,1,0,0,0,0,0,0,2,0,0,1,1,0,10,5,1,1,0,0,6,2,0,0,0,0,3,1,0
"cVPUJEJqjSR1oHjl2JPHqg",3.11111111111111,63,12,2,1,0,0,0,0,0,0,6,2,3,9,0,1,28,0,3,0,0,0,1,0,1,19,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,2,0,0,0,7,2,1,21,3,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,4,10,3,1,1,0,0,8,1,1,1,0,0,0,0,0,2,0,0,1,1,0,11,1,3,0,0,0,15,1,0,0,0,0,2,0,1
"1PUPTbQRums97s6yfTnA5A",3.22,50,5,2,0,1,0,0,0,0,0,3,1,1,9,2,2,8,1,0,0,0,0,0,0,0,6,1,1,0,0,0,4,0,1,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3,1,0,1,0,1,5,0,1,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,2,0,2,1,0,5,0,1,8,0,0,0,0,0,0,0,0,0,0,0,7,0,1,1,0,0,3,0,0,0,0,0,0,0,0
"wNdTKpis6nxehbaZP0XwJg",4.00531914893617,188,9,4,0,4,1,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,8,5,1,0,0,0,1,1,0,6,1,1,0,0,0,8,2,0,0,0,0,17,5,0,1,0,1,6,1,1,1,1,0,0,0,0,7,1,1,23,8,1,0,0,0,25,5,1,11,3,1,21,5,0,22,10,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,17,3,0,6,4,1,17,7,3,10,2,0,0,0,0,3,2,0,0,0,0,39,12,1,13,3,1,24,11,2,0,0,0,0,0,0
"iFlr0eG_qH-cgXFhji7gbQ",3.36979166666667,192,12,1,4,18,1,1,0,0,0,0,0,0,13,2,1,7,3,1,0,0,0,0,0,0,21,7,2,0,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,0,0,10,3,2,1,0,0,8,1,1,4,1,1,0,0,0,0,0,0,14,2,1,2,0,0,14,2,1,49,17,4,3,1,0,3,1,0,0,0,0,1,0,0,1,0,0,3,2,1,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,6,1,0,15,5,1,5,0,1,24,2,2,7,1,0,0,0,0,0,0,0,1,0,0,27,4,2,4,0,1,31,4,3,1,0,0,0,0,0
"QiVnISL6SmxmahnW_UZE8Q",2.25,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"mzq_UgBRWsxTjb7oBNajWA",3.44545454545455,220,28,7,7,4,1,1,0,0,0,12,3,2,16,3,2,72,20,9,0,0,0,3,0,3,78,19,15,0,0,0,5,1,1,15,3,4,4,0,0,12,3,1,0,0,0,18,6,1,10,1,2,5,2,0,16,6,3,0,0,0,0,0,0,36,6,7,4,0,1,51,9,14,206,73,18,1,0,0,3,0,0,0,0,0,0,0,0,4,0,0,1,0,0,2,1,0,0,0,0,1,1,1,24,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,5,4,18,3,2,14,4,4,17,2,3,0,0,0,1,0,1,0,0,0,31,11,3,3,0,1,25,7,2,0,0,0,1,1,0
"WMpXWa8iiEaDzb4vLTZjcw",3.92419825072886,343,239,65,14,6,0,0,1,1,0,3,0,0,13,2,2,128,29,12,0,0,0,0,0,0,101,21,12,0,0,0,4,1,0,9,1,3,0,0,0,7,1,0,0,0,0,11,2,0,0,0,0,2,1,0,20,4,1,1,1,0,0,0,0,59,15,4,1,0,0,9,4,3,525,133,28,3,0,0,6,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,5,2,12,2,1,20,6,0,29,6,3,9,0,2,0,0,0,1,0,0,1,0,0,48,12,1,7,1,0,43,7,0,0,0,0,2,0,0
"xVpE01l6ZXdEtVf5PkRpDg",4,100,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,43,9,2,41,8,5,0,0,0,2,1,0,1,1,1,14,3,5,8,0,1,0,0,0,54,9,5,4,3,2,10,2,1,23,7,2,0,0,0,2,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,1,0,7,2,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,18,4,0,6,2,0,17,1,2,0,0,0,0,0,0
"YLwXQbMN-4NvUs_U8brP-w",4.04285714285714,70,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,1,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"5P73h8f_5q-00YIIkUX4WA",3.28994082840237,169,13,1,1,13,1,1,0,0,0,0,0,0,0,0,0,12,3,1,0,0,0,0,0,0,14,4,3,0,0,0,0,0,0,25,4,0,1,0,0,2,0,0,0,0,0,11,0,1,98,23,10,2,0,0,13,6,1,0,0,0,3,0,1,40,11,10,1,0,0,5,1,0,7,0,0,14,5,2,11,5,2,0,0,0,0,0,0,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,15,4,3,7,0,0,19,2,3,19,5,1,25,9,1,4,0,0,0,0,0,1,0,0,0,0,0,38,6,6,25,3,0,31,5,0,0,0,0,4,0,1
"k9wv5-0u8q4S75MIaTX6aA",3.67241379310345,116,13,3,1,2,0,0,2,0,0,1,0,0,7,4,1,41,7,7,0,0,0,0,0,0,45,3,7,0,0,0,38,6,2,8,1,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,1,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,24,3,4,63,15,8,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,6,3,0,7,0,2,7,1,1,0,0,0,0,0,0,0,0,0,12,5,2,0,0,0,12,2,1,0,0,0,0,0,0
"QJOr35t_jz9OPQ6IczMGJA",3.15384615384615,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,1,0,0,0,0,1,0,0
"9Hn3FW37916i3ED7sLZCQg",3.13793103448276,29,6,3,0,0,0,0,0,0,0,2,1,0,0,0,0,4,0,1,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,2,8,2,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9,1,1,2,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0
"xhc-bSw2Cz2Inskzjve3Rg",4.03225806451613,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0
"tsDdetbc4qtzgAPtcLH87A",3.56521739130435,138,36,6,4,2,0,0,0,0,0,11,3,0,0,0,0,58,8,3,0,0,0,0,0,0,67,9,11,0,0,0,2,0,1,0,0,0,0,0,0,5,2,2,1,0,0,12,2,1,1,1,0,2,1,1,6,0,0,1,1,0,0,0,0,22,4,1,0,0,0,31,2,6,173,37,8,0,0,0,7,1,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,14,3,1,6,1,1,9,2,2,14,4,1,0,0,0,1,0,0,1,0,0,22,2,2,0,0,0,16,2,1,0,0,0,2,0,0
"tSzIHI6ioblP1WEQAQNbhw",3.5,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,11,1,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,11,2,1,2,0,0,0,0,0,1,0,0,1,0,1,30,9,0,0,0,0,3,0,0,0,0,0,1,0,0
